id,name,short_name,description,vendor,price,sale_price,status,updated_at,created_at
530,in est risus,vel ipsum,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",8,569,565.017640019,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
531,mauris vulputate elementum nullam varius nulla facilisi cras non velit,lorem,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",6,316,282.9460601897,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
532,vivamus metus arcu adipiscing,feugiat et eros vestibulum ac,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero.",7,830,728.8913297972,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
533,consequat morbi a ipsum integer a nibh in quis,eget,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,2,59,36.5858677616,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
534,morbi vel lectus in quam fringilla rhoncus mauris enim leo,proin interdum mauris non,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",7,489,327.8732111876,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
535,diam vitae quam suspendisse potenti nullam,nulla facilisi cras,Nullam sit amet turpis elementum ligula vehicula consequat.,1,649,507.7934195447,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
536,cras mi pede malesuada in imperdiet et,suspendisse,"Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",4,977,741.4672822863,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
537,porttitor pede justo eu massa,eu nibh quisque,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",4,585,578.5709894567,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
538,augue quam sollicitudin vitae consectetuer,eget vulputate ut ultrices,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",10,870,765.4444092234,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
539,at turpis donec posuere metus vitae ipsum aliquam non mauris,lectus,Etiam faucibus cursus urna.,9,522,452.51583092,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
540,orci luctus et ultrices posuere,non mauris morbi non,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",5,850,647.172737257,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
541,consequat morbi a,nulla,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",3,27,22.4319113085,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
542,rhoncus aliquet pulvinar sed nisl,pretium quis lectus suspendisse potenti,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",3,336,245.1251998489,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
543,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,orci luctus et ultrices posuere,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.",8,130,129.7781346619,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
544,nec sem duis aliquam convallis nunc proin at,sodales sed tincidunt,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",1,35,18.3274541714,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
545,blandit nam nulla,ac diam cras pellentesque,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",3,107,64.2913983815,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
546,mi in porttitor,venenatis turpis enim blandit mi,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.",2,84,69.3253152997,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
547,tempor convallis nulla neque libero convallis eget eleifend luctus,sit amet,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",8,750,536.2705907982,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
548,at nulla suspendisse,ornare consequat lectus in,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",7,986,762.6949007523,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
549,lorem vitae mattis nibh ligula,eget elit,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",3,155,104.3177998575,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
550,volutpat dui maecenas tristique est,lectus vestibulum quam,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",7,52,27.4655334423,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
551,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero,libero rutrum ac lobortis,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",7,568,310.4830565288,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
552,libero nam dui proin leo odio porttitor,eget orci vehicula,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",4,690,376.6961110934,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
553,nec euismod scelerisque quam turpis adipiscing lorem,vivamus,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",5,227,224.4706731366,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
554,lorem ipsum dolor sit amet consectetuer,ultrices,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",7,305,276.0348784098,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
555,vestibulum velit id pretium iaculis diam,pede lobortis ligula sit amet,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",9,877,856.0115145547,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
556,mus vivamus vestibulum sagittis sapien cum sociis natoque,urna pretium nisl ut volutpat,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",4,824,622.1478024305,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
557,in quam fringilla rhoncus mauris enim leo rhoncus sed,amet nulla,Cras non velit nec nisi vulputate nonummy.,6,668,589.9392317518,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
558,donec ut mauris eget massa,et ultrices posuere,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",3,408,400.3424649054,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
559,sociis natoque penatibus et magnis dis parturient montes,condimentum id luctus nec,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",4,485,426.9522939405,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
560,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,amet eros suspendisse accumsan,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",4,358,230.0161957379,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
561,luctus cum sociis natoque penatibus et magnis dis,nibh,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",9,382,256.2148090961,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
562,morbi a ipsum integer a nibh in quis justo,arcu,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",1,706,406.1085516277,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
563,eget tincidunt eget,a ipsum,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",4,929,624.5287386296,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
564,lorem ipsum dolor sit,eget nunc donec,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",8,907,817.9556592695,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
565,felis ut at dolor quis odio consequat varius,purus aliquet at feugiat,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,3,517,504.4066033302,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
566,blandit ultrices enim lorem ipsum dolor sit,cursus urna ut tellus nulla,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",9,621,488.8260475738,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
567,in purus eu magna vulputate luctus cum sociis,aliquet,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",5,312,309.530010513,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
568,nec nisi vulputate nonummy maecenas tincidunt,arcu adipiscing,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,1,724,385.1363512735,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
569,feugiat non pretium quis lectus suspendisse,parturient montes nascetur ridiculus mus,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,4,583,436.4066909526,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
570,sit amet nunc viverra dapibus nulla suscipit ligula,mauris non,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",4,983,928.580538021,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
571,nam ultrices libero non mattis pulvinar,nulla tempus,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5,692,564.2040811869,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
572,posuere nonummy integer non,leo,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.",4,263,137.5129332222,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
573,tempus semper est quam pharetra magna,erat fermentum justo,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",8,534,510.7244412166,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
